year_occurred,intersection,sum_ped,sum_bike,sum_fatal,sum_severe_inj
2019,6TH ST+OCCIDENTAL BL,1,0,0,0
2019,6TH ST+UNION AV,0,1,0,0
2019,6TH+BENTON WY,0,1,0,0
2019,6TH+BURLINGTON,0,1,0,0
2019,6TH+LUCAS,1,0,0,0
2019,6TH+PARK VIEW,1,0,0,1
2019,6TH+RAMPART,1,0,0,1
2019,6TH+WESTLAKE,1,0,0,0
2019,7TH ST+BIXEL,0,1,0,0
2019,7TH ST+BIXEL ST,0,1,0,0
2019,7TH ST+BONNIE BRAE ST,2,0,0,1
2019,7TH ST+COLUMBIA AV,1,0,0,0
2019,7TH ST+GARLAND AV,1,0,0,0
2019,7TH ST+HARTFORD AV,1,0,0,0
2019,7TH ST+HOOVER AV,0,1,0,0
2019,7TH ST+LUCAS AV,0,1,0,0
2019,7TH ST+PARK VIEW ST,2,0,0,0
2019,7TH+BIXEL,0,1,0,1
2019,7TH+BURLINGTON,0,1,0,0
2019,7TH+CARONDELET,1,0,0,0
2019,7TH+CORONADO,1,0,0,0
2019,7TH+WITMER,0,1,0,0
2019,800 W WASHINGTON BL+,1,0,0,0
2019,8TH ST+ALVARADO,1,0,0,0
2019,8TH ST+ALVARADO ST,1,0,0,0
2019,8TH ST+BONNIE BRAE ST,1,0,0,1
2019,8TH ST+BURLINGTON,1,0,0,0
2019,8TH ST+COLUMBIA ST,1,0,0,0
2019,8TH ST+HOOVER ST,1,0,0,0
2019,8TH ST+UNION AV,1,0,0,1
2019,8TH ST+WESTLAKE AV,3,0,0,1
2019,8TH ST+WESTMORELAND AV,1,0,0,0
2019,8TH ST+WITMER,1,0,0,0
2019,8TH+ALVARADO,2,0,0,1
2019,8TH+GREEN,1,0,0,0
2019,8TH+WESTMORELAND,1,0,0,0
2019,900 S ALVARADO ST+,0,1,0,0
2019,ADAMS BL+SEVERANCE AV,0,1,0,0
2019,ALAMEDA ST+ORD ST,0,1,0,0
2019,ALAMEDA+COLLEGE,0,1,0,0
2019,ALAMEDA+ORD,1,1,0,0
2019,ALBANY ST+12TH ST,1,0,0,0
2019,ALICE ST+CYPRESS AV,1,0,0,1
2019,ALPINE AV+GRAND AV,1,0,0,0
2019,ALPINE ST+CLEVELAND ST,1,0,0,1
2019,ALPINE ST+FIGUEROA ST,1,0,0,0
2019,ALPINE ST+WHITE KNOLL DR,1,0,0,0
2019,ALPINE+BROADWAY,2,0,0,0
2019,ALVARADO ST+12TH ST,1,0,0,0
2019,ALVARADO ST+6TH ST,1,0,0,0
2019,ALVARADO ST+8TH ST,2,0,0,0
2019,ALVARADO ST+HOOVER ST,0,1,0,0
2019,ALVARADO ST+N 6TH ST,0,1,0,0
2019,ALVARADO TR+HOOVER ST,1,0,0,0
2019,ALVARADO+3RD,0,1,0,1
2019,ALVARADO+6TH,1,0,0,0
2019,ALVARADO+7TH,0,1,0,0
2019,ALVARADO+8TH,0,1,0,0
2019,ALVARADO+PICO,1,0,0,0
2019,ALVARADO+WILSHIRE,1,0,0,0
2019,ANN ST+MAIN ST,1,0,0,0
2019,ARAPAHOE AV+VENICE BL,1,0,0,0
2019,AVENUE 17+DARWIN AV,1,0,0,0
2019,AVENUE 18+MOZART ST,1,0,0,0
2019,AVENUE 26 AV+BARRANCA ST,1,0,0,1
2019,AVENUE 26 AV+PASADENA AV,0,1,0,0
2019,AVENUE 26+HURON ST,0,1,0,0
2019,AVENUE 28+FIGUEROA ST,1,0,0,0
2019,AVENUE 28+IDELL ST,1,0,0,0
2019,AVENUE 50+LINCOLN AV,1,0,0,1
2019,BALTIMORE+AVENUE 50,0,1,0,0
2019,BAUCHET ST+VIGNES ST,2,0,0,1
2019,BEACON ST+OLYMPIC BL,1,0,0,0
2019,BEAUDRY AV+WILSHIRE BL,1,0,0,0
2019,BEAUDRY+2ND,0,1,0,0
2019,BELLEVUE AV+EDGEWARE RD,1,0,0,0
2019,BELLEVUE+SUNSET,1,0,0,0
2019,BERENDO ST+PICO BL,1,0,0,0
2019,BERNARD+HILL ST,1,0,0,0
2019,BEVERLY BL+WESTLAKE AV,1,0,0,0
2019,BEVERLY+GLENDALE,1,0,0,0
2019,BEVERLY+UNION,2,0,0,0
2019,BISHOPS RD+SAVOY ST,1,0,0,0
2019,BIXEL ST+6TH ST,1,0,0,0
2019,BIXEL ST+WILSHIRE ST,1,0,0,0
2019,BIXEL+2ND,1,0,0,0
2019,BONNIE BRAE ST+6TH ST,1,0,1,0
2019,BONNIE BRAE ST+7TH ST,0,1,0,1
2019,BROADWAY+ALPINE,1,0,0,0
2019,BROADWAY+ALPINE ST,1,0,0,0
2019,BROADWAY+AVENUE 22,1,0,0,0
2019,BROADWAY+AVENUE 24,1,0,0,0
2019,BROADWAY+BERNARD,2,0,0,0
2019,BROADWAY+CESAR E CHAVEZ AV,1,0,0,0
2019,BROADWAY+COLLEGE,2,0,0,0
2019,BROADWAY+ORD,1,0,0,1
2019,BURLINGTON AV+5TH ST,1,0,0,0
2019,BURLINGTON AV+8TH ST,1,0,0,1
2019,BURLINGTON AV+JAMES M WOOD,0,1,0,0
2019,BURLINGTON+3RD,1,0,0,0
2019,BURLINGTON+8TH,1,0,0,0
2019,BURLINGTON+VENICE,0,1,0,0
2019,CARONDELET ST+8TH ST,1,0,0,0
2019,CARONDELET ST+SAN MARINO,1,0,0,0
2019,CASANOVA ST+PARK ROW DR,1,0,0,0
2019,CESAR E CHAVEZ AV+FIGUEROA,1,0,0,0
2019,CESAR E CHAVEZ AV+HILL PL,0,1,0,0
2019,CESAR E CHAVEZ AV+N BROADWAY,0,1,0,0
2019,CESAR E CHAVEZ+BUNKER HILL,1,0,0,0
2019,CESAR E CHAVEZ+GRAND,1,0,0,1
2019,COLLEGE ST+HILL ST,0,1,0,0
2019,COLUMBIA AV+6TH ST,1,0,0,0
2019,COLUMBIA+3RD,1,0,0,1
2019,CORONADO ST+WILSHIRE BL,1,0,0,0
2019,CORONADO+WILSHIRE BL,1,0,0,0
2019,CYPRESS AV+DIVISION ST,1,0,0,0
2019,DALY ST+AVENUE 26,1,0,0,0
2019,DALY ST+MAIN ST,1,0,0,1
2019,EAGLE ROCK BL+AVENUE 37,1,0,0,0
2019,EAGLE ROCK BL+AVENUE 41 AV,1,0,1,0
2019,EAGLE ROCK BL+EL PASO DR,1,0,0,0
2019,EAGLE ROCK BL+YORK BL,1,0,0,0
2019,EAGLE ROCK+41ST,0,1,0,0
2019,EAGLE ROCK+YORK BL,1,0,0,0
2019,ECHO PARK AV+BELLEVUE AV,1,0,0,0
2019,ECHO PARK+LAGUNA,1,0,0,0
2019,EL PASO DR+EAGLE ROCK BL,0,1,0,0
2019,EL PASO+PANAMINT ST,1,0,0,0
2019,FIGUEROA ST+ADAMS BL,0,1,0,0
2019,FIGUEROA ST+AVENUE 28,0,1,0,0
2019,FIGUEROA ST+AVENUE 51 AV,1,0,0,0
2019,FIGUEROA ST+AVENUE 59,1,0,0,0
2019,FIGUEROA ST+AVENUE 60,0,1,0,0
2019,FIGUEROA ST+AVENUE 60 AV,1,0,0,0
2019,FIGUEROA ST+CESAR E CHAVEZ AV,0,1,0,0
2019,FIGUEROA ST+ECHO ST,1,0,0,0
2019,FIGUEROA ST+LACY ST,0,1,0,0
2019,FIGUEROA ST+N AVENUE 52,1,0,0,0
2019,FIGUEROA TR+COLLEGE ST,1,0,0,0
2019,FIGUEROA+AVENUE 53,0,1,0,0
2019,FIGUEROA+AVENUE 56,1,1,0,0
2019,FIGUEROA+CYPRESS,0,1,0,0
2019,FIGUEROA+S SYCAMORE PARK DR,1,0,0,0
2019,FIGUEROA+SUNSET,1,0,0,0
2019,FRANCIS AV+W HOOVER ST,1,0,0,0
2019,FREDERICK ST+CYPRESS AV,1,0,0,0
2019,GLENDALE BL+RESERVOIR ST,1,0,0,0
2019,GRAND VIEW+6TH,1,0,0,1
2019,GRIFFIN AV+ALTURA ST,1,0,0,1
2019,GRIFFIN AV+S AVENUE 31,1,0,0,0
2019,GRIFFIN+BROADWAY,1,0,0,0
2019,HILL ST+N ORD ST,1,0,0,1
2019,HILL ST+ORD ST,1,0,0,0
2019,HOOVER ST+17TH ST,0,1,0,0
2019,HOOVER ST+LEEWARD AV,1,0,0,1
2019,HOOVER ST+N VENICE BL,0,1,0,0
2019,HOOVER ST+PICO BL,0,1,0,0
2019,HOOVER ST+VENICE BL,1,0,0,0
2019,HOOVER ST+WASHINGTON BL,0,1,0,0
2019,HOOVER+11TH,1,0,0,1
2019,HOOVER+17TH,0,1,0,0
2019,HOOVER+20TH,0,1,0,0
2019,INGRAHAM ST+BEAUDRY AV,1,0,0,0
2019,INGRAHAM+WITMER,1,0,0,0
2019,JAMES M WOOD AV+GOLDEN AV,1,0,0,0
2019,JAMES M WOOD BL+COLUMBIA AV,0,1,0,0
2019,JAMES M WOOD BL+UNION AV,0,1,0,1
2019,JAMES M WOOD+BONNIE BRAE,0,2,0,0
2019,JAMES M WOOD+PARK VIEW,1,1,0,0
2019,JAMES M WOOD+UNION,1,0,0,0
2019,JEFFERSON BL+HOOVER ST,1,0,0,0
2019,JEFFERSON BL+WATT WY,1,0,0,0
2019,LAKE ST+JAMES M WOOD BL,1,0,0,0
2019,LAKE+JAMES M WOOD,0,1,0,0
2019,LOMA DR+4TH ST,1,0,0,0
2019,LUCAS AV+5TH ST,1,0,0,0
2019,MAGNOLIA AV+SAN MARINO ST,1,0,0,0
2019,MAIN ST+S AVENUE 21,0,1,0,0
2019,MAIN+AVENUE 20,0,1,0,0
2019,MAIN+DALY,1,0,0,0
2019,MARMION WY+AVENUE 43,0,1,0,0
2019,MARMION WY+MUSEUM DR,1,0,0,0
2019,MENLO AV+OLYMPIC BL,0,1,0,0
2019,MENLO AV+VENICE BL,0,1,0,0
2019,MENLO+11TH,1,0,0,0
2019,MONTE VISTA ST+AVENUE 55,0,1,0,0
2019,N BROADWAY BL+ALPINE ST,1,0,0,0
2019,N BROADWAY ST+COLLEGE ST,0,1,0,0
2019,N BROADWAY+AVENUE 24,1,0,0,0
2019,N BROADWAY+BERNARD ST,1,0,0,0
2019,N BROADWAY+DALY ST,1,0,0,1
2019,N HILL PL+CESAR E CHAVEZ AV,1,0,0,0
2019,N MAIN ST+LAMAR ST,0,1,0,0
2019,NEW HAMPSHIRE AV+11TH ST,1,0,0,0
2019,NEW HAMPSHIRE AV+PICO BL,1,0,0,0
2019,NEW HIGH+ORD ST,1,0,0,0
2019,NORMANDIE AV+VENICE BL,0,1,0,0
2019,NORMANDIE AV+WASHINGTON BL,0,1,0,0
2019,NORMANDIE+WASHINGTON BL,1,0,0,0
2019,OLYMPIC BL+BEACON AV,1,1,0,0
2019,OLYMPIC BL+LAKE ST,2,1,1,0
2019,OLYMPIC BL+MENLO AV,0,1,0,0
2019,OLYMPIC BL+UNION AV,1,0,0,0
2019,OLYMPIC+ALBANY,1,0,0,0
2019,OLYMPIC+ALVARADO,2,0,0,0
2019,ORD+HILL,1,0,0,0
2019,PARK ROW DR+CASANOVA ST,0,1,0,0
2019,PARK ROW DR+PASADENA FY,1,0,0,0
2019,PARK ROW+CASANOVA,1,0,0,0
2019,PARK VIEW ST+WILSHIRE BL,1,0,0,0
2019,PASADENA AV+AVENUE 28,0,1,0,0
2019,PICO BL+ALBANY ST,0,1,0,0
2019,PICO BL+ALVARADO ST,1,0,0,0
2019,PICO BL+BERENDO ST,0,1,0,0
2019,PICO BL+E BERENDO,0,1,0,0
2019,PICO BL+ELDEN AV,0,1,0,0
2019,PICO BL+FEDORA,1,0,0,0
2019,PICO BL+KENMORE AV,1,0,0,0
2019,PICO BL+MAGNOLIA AV,1,0,0,0
2019,PICO BL+MARIPOSA AV,1,0,0,0
2019,PICO BL+VERMONT,1,0,0,0
2019,PICO BL+VERMONT AV,2,0,0,1
2019,PICO BL+WESTLAKE,1,0,0,0
2019,PICO+ALVARADO,1,0,0,0
2019,PICO+BONNIE BRAE,1,1,0,0
2019,PICO+KENMORE,1,0,0,0
2019,PICO+VALENCIA,1,0,0,1
2019,PICO+VERMONT,1,0,0,0
2019,PICO+WESTLAKE,0,1,0,0
2019,RAMPART BL+7TH ST,0,1,0,0
2019,RAMPART+3RD,0,1,0,0
2019,RAMPART+7TH,1,0,0,0
2019,RENO+3RD,1,0,0,0
2019,S AVENUE 57+BENNER ST,1,0,0,0
2019,S UNION AV+W 3RD ST,1,0,0,1
2019,S VERMONT AV+3RD ST,1,0,0,0
2019,S VERMONT AV+VENICE BL,1,0,0,1
2019,SAINT PAUL AV+6TH ST,0,1,0,0
2019,SAN FERNANDO RD+MEDIA CENTER DR,1,0,0,0
2019,SAN MARINO+N MAGNOLIA,1,0,0,0
2019,SAN MARINO+WESTMORELAND AV,1,0,0,0
2019,SICHEL ST+AVENUE 30,1,0,0,0
2019,SOLANO AV+BROADWAY,1,0,0,0
2019,SOLANO AV+BROADWAY ST,0,1,0,0
2019,SPRING ST+ALPINE ST,1,0,0,0
2019,SPRING ST+MESNAGER,1,0,0,0
2019,SPRING ST+WILHARDT ST,0,1,0,0
2019,SPRING+COLLEGE,1,0,0,1
2019,SUNSET BL+N FIGUEROA ST,1,0,0,0
2019,SUNSET BL+WHITE KNOLL DR,0,1,0,0
2019,SUNSET+BEAUDRY,1,1,0,0
2019,SUNSET+CUSTER,1,0,1,0
2019,SUNSET+DOUGLAS,1,0,1,0
2019,TEMPLE+BEAUDRY,1,1,0,2
2019,TOBERMAN ST+VENICE BL,1,0,0,0
2019,TOBERMAN ST+W WASHINGTON BL,1,0,0,0
2019,UNION AV+11TH ST,0,1,0,0
2019,UNION AV+8TH ST,0,1,0,0
2019,UNION AV+JAMES M WOOD,1,0,0,0
2019,UNION AV+OLYMPIC BL,1,0,0,0
2019,UNION PL+3RD ST,1,0,0,0
2019,UNION+12TH,1,0,0,0
2019,UNION+6TH,1,0,0,0
2019,UNION+7TH,1,0,0,0
2019,UNION+SHATTO,0,1,0,0
2019,UNION+WASHINGTON,0,1,0,0
2019,UNION+WILSHIRE,1,0,0,0
2019,VALENCIA+SHATTO,1,0,0,1
2019,VENICE BL+CATALINA ST,1,0,0,0
2019,VENICE BL+E ORCHARD,0,1,0,0
2019,VENICE BL+HOOVER ST,0,2,0,0
2019,VENICE+MALVERN,0,1,0,0
2019,VENICE+OAK,0,1,0,0
2019,VENICE+TOBERMAN,1,0,0,0
2019,VERDUGO+RODERICK,1,0,0,0
2019,VERMONT AV+VENICE BL,2,0,0,0
2019,VERMONT AV+WASHINGTON BL,1,0,0,0
2019,VERMONT+10,0,1,0,0
2019,VERMONT+VENICE,1,0,0,0
2019,VERMONT+WASHINGTON,1,0,0,0
2019,VIA MARISOL+AVENUE 57,1,0,0,0
2019,VIN SCULLY+SUNSET BL,1,0,0,0
2019,W 20TH ST+HOOVER,1,0,0,0
2019,W 3RD ST+LOMA DR,1,0,0,0
2019,W 3RD ST+W LOMA,1,0,0,0
2019,W 6TH ST+BENTON WY,1,0,0,0
2019,W ADAMS BL+E FIGUEROA ST,1,0,0,0
2019,W AVENUE 36+BUSHWICK ST,0,1,0,0
2019,W PICO BL+E WESTLAKE AV,1,0,0,0
2019,W PICO BL+FEDORA ST,1,0,0,0
2019,WASHINGTON BL+BONSALLO AV,0,1,0,0
2019,WASHINGTON BL+BUDLONG AV,0,1,0,0
2019,WASHINGTON BL+MARIPOSA AV,0,1,0,0
2019,WASHINGTON BL+NEW ENGLAND ST,0,2,0,0
2019,WASHINGTON BL+NORMANDIE,0,1,0,0
2019,WASHINGTON BL+NORMANDIE AV,0,1,0,0
2019,WASHINGTON BL+RAYMOND AV,1,0,0,0
2019,WASHINGTON BL+TOBERMAN BL,1,0,0,0
2019,WASHINGTON+NORMANDIE,0,1,0,0
2019,WASHINGTON+ORCHARD AV,0,1,0,0
2019,WASHINGTON+VERMONT,1,0,0,0
2019,WESTLAKE ST+7TH ST,1,0,0,0
2019,WESTLAKE+OLYMPIC,1,0,0,0
2019,WESTMORELAND AV+18TH ST,1,0,1,0
2019,WESTMORELAND AV+8TH ST,1,0,0,0
2019,WESTMORELAND AV+JAMES M WOOD ST,1,0,0,0
2019,WESTMORELAND AV+LEEWARD AV,1,0,0,0
2019,WESTMORELAND AV+SAN MARINO ST,1,0,0,0
2019,WESTMORELAND AV+VENICE BL,1,0,0,0
2019,WESTMORELAND+8TH,1,0,0,0
2019,WILSHIRE BL+ALVARADO ST,1,0,0,1
2019,WILSHIRE BL+BIXEL ST,1,0,0,0
2019,WILSHIRE BL+RAMPART BL,1,0,0,0
2019,WILSHIRE BL+VALENCIA,0,1,0,0
2019,WILSHIRE BL+VERMONT AV,0,1,0,0
2019,WILSHIRE BL+W BONNIE BRAE ST,1,0,0,0
2019,WILSHIRE+ALVARADO,1,0,0,0
2019,WILSHIRE+CARONDELET,1,0,0,0
2019,WILSHIRE+RAMPART,0,1,0,0
2019,WILSHIRE+UNION,1,0,0,0
2019,WILSHIRE+VALENCIA,1,0,1,0
2019,WILSHIRE+WESTLAKE,1,0,0,0
2019,WILSHIRE+WITMER,1,0,0,0
2019,WITMER ST+SHATTO ST,1,0,0,0
2019,WORKMAN+MAIN,1,0,0,0
2020,100 N SAN FERNANDO RD+,1,0,0,0
2020,11TH ST+WESTLAKE,1,0,0,0
2020,11TH+BONNIE BRAE,1,0,0,0
2020,11TH+UNION,0,1,0,0
2020,12TH+BERENDO,1,0,0,0
2020,17TH ST+UNION AV,0,1,0,0
2020,200 S AVENUE 50+,1,0,0,0
2020,2100 ESTRELLA AV+,1,0,0,0
2020,28TH+FIGUEROA,1,0,0,0
2020,3600 DIVISION ST+,0,1,0,0
2020,3RD ST+UNION AV,1,0,1,0
2020,3RD ST+WESTLAKE AV,1,0,0,0
2020,3RD+BURLINGTON,1,0,0,0
2020,400 N AVENUE 50+,1,0,0,0
2020,4TH ST+BOYLSTON AV,0,1,0,0
2020,500 S WESTLAKE AV+,1,0,0,0
2020,6TH ST+BIXEL,1,0,0,0
2020,6TH ST+BURLINGTON,1,0,0,0
2020,6TH ST+RAMPART BL,0,1,0,0
2020,6TH ST+WESTLAKE AV,2,0,0,0
2020,6TH+BIXEL,1,0,0,0
2020,6TH+GRAND VIEW,1,0,0,0
2020,6TH+WESTLAKE,1,0,0,1
2020,6TH+WITMER,0,1,0,0
2020,7TH ST+ALVARADO ST,0,1,0,0
2020,7TH ST+BIXEL AV,1,0,0,0
2020,7TH ST+PARK VIEW ST,1,0,0,1
2020,7TH ST+RAMPART BL,0,1,0,0
2020,7TH ST+VALENCIA ST,2,0,0,1
2020,7TH ST+VERMONT AV,1,0,0,0
2020,7TH ST+WITMER ST,0,1,0,0
2020,7TH+BURLINGTON,1,0,0,0
2020,7TH+CARONDELET,0,1,0,0
2020,7TH+VALENCIA,2,1,0,2
2020,8TH ST+ALVARADO ST,1,0,0,0
2020,8TH ST+BONNIE BRAE AV,0,1,0,1
2020,8TH ST+HOOVER ST,0,1,0,0
2020,8TH ST+W BONNIE BRAE,0,1,0,0
2020,8TH ST+WESTLAKE AV,1,0,0,0
2020,8TH ST+WESTMORELAND AV,1,2,1,1
2020,8TH+LAKE ST,1,0,0,0
2020,8TH+WESTMORELAND,1,0,0,0
2020,ALAMEDA ST+ARCADIA ST,0,1,0,0
2020,ALEXANDRIA AV+FOUNTAIN AV,0,1,0,0
2020,ALPINE ST+BROADWAY,1,0,0,0
2020,ALPINE ST+BUNKER HILL AV,1,0,0,0
2020,ALVARADO BL+7TH ST,0,1,0,0
2020,ALVARADO BL+OLYMPIC,1,0,0,0
2020,ALVARADO ST+6TH ST,2,0,0,0
2020,ALVARADO ST+7TH ST,2,0,0,0
2020,ALVARADO ST+8TH ST,1,0,1,0
2020,ALVARADO ST+JAMES M WOOD,0,1,0,0
2020,ALVARADO ST+PICO BL,1,0,0,0
2020,ALVARADO ST+WILSHIRE BL,1,0,0,0
2020,ALVARADO+8TH,1,0,1,0
2020,ALVARADO+JAMES M WOOD,1,0,0,0
2020,ALVARADO+OLYMPIC,0,1,0,0
2020,ALVARADO+PICO,0,1,0,0
2020,ALVARADO+WILSHIRE,1,0,0,0
2020,ANGELS POINT+PARK ROW,0,1,0,0
2020,ARTESIAN PL+AVENUE 33,1,0,0,0
2020,AVENUE 22+FIGUEROA,0,1,0,0
2020,AVENUE 26+110 FY,0,1,0,0
2020,AVENUE 26+E HURON ST,1,0,0,0
2020,AVENUE 26+JEFFRIES AV,1,0,0,0
2020,AVENUE 43+CARLOTA BL,1,0,0,1
2020,AVENUE 50+SAN MARCOS,0,1,0,0
2020,AVENUE 50+SAN RAFAEL,1,0,0,0
2020,AVENUE 52+LONGFELLOW ST,0,1,0,0
2020,AVENUE 54+FIGUEROA,0,1,0,0
2020,AVENUE 54+IRVINGTON PL,1,0,0,0
2020,AVENUE 55+AVENUE 56,1,0,0,0
2020,BAUCHET ST+VIGNES,1,0,0,0
2020,BEACON AV+W 8TH ST,1,0,0,1
2020,BEACON AV+W OLYMPIC BL,0,1,0,0
2020,BEACON+JAMES M WOOD,0,1,0,0
2020,BEAUDRY AV+SUNSET BL,0,1,0,0
2020,BEAUDRY+1ST,1,0,0,0
2020,BEAUDRY+1ST ST,1,0,0,0
2020,BEAUDRY+2ND,1,0,0,0
2020,BENNER ST+SHULTS ST,1,0,0,0
2020,BERENDO ST+PICO BL,0,1,0,0
2020,BEVERLY BL+LUCAS AV,0,1,0,0
2020,BIXEL ST+WILSHIRE BL,1,0,0,0
2020,BONNIE BRAE ST+OLYMPIC BL,0,1,0,0
2020,BONNIE BRAE+6TH,1,1,0,0
2020,BOSTON ST+FIGUEROA ST,1,0,0,0
2020,BROADWAY+AVENUE 19,1,0,0,0
2020,BROADWAY+CESAR E CHAVEZ,2,0,0,1
2020,BROADWAY+COLLEGE ST,1,0,1,0
2020,BROADWAY+DALY,0,1,0,0
2020,BURLINGTON AV+8TH ST,1,0,0,0
2020,BURLINGTON AV+WASHINGTON BL,0,1,0,0
2020,BURLINGTON AV+WILSHIRE BL,0,1,0,0
2020,BURLINGTON+16TH,1,0,0,0
2020,CATALINA ST+PICO BL,1,0,0,0
2020,CESAR E CHAVEZ AV+VIGNES,1,0,0,0
2020,CESAR E CHAVEZ+VIGNES,1,1,0,0
2020,COLUMBIA AV+LINWOOD AV,1,0,0,0
2020,CONSTANCE+VENICE,0,1,0,1
2020,CORONADO ST+4TH ST,1,0,0,0
2020,DALY ST+MOZART ST,1,0,0,0
2020,DALY+BROADWAY,1,0,0,0
2020,DIVISION ST+AVENUE 33,0,1,0,0
2020,DOUGLAS AV+E KENSINGTON RD,1,0,0,0
2020,DOUGLAS ST+SUNSET BL,1,0,1,0
2020,EAGLE ROCK BL+VERDUGO RD,1,0,1,0
2020,EAGLE ROCK+ESTARA,0,1,0,0
2020,EAGLE ROCK+LINCOLN,1,0,0,0
2020,ECHO PARK AV+LAGUNA AV,1,0,0,1
2020,ELDEN AV+SAN MARINO,1,0,0,0
2020,EMERALD ST+2ND ST,1,0,0,0
2020,FIGUEROA BL+S 23RD ST,0,1,0,0
2020,FIGUEROA ST+AVENUE 26,0,1,0,0
2020,FIGUEROA ST+AVENUE 40,1,0,0,0
2020,FIGUEROA ST+AVENUE 50,1,0,0,0
2020,FIGUEROA ST+AVENUE 58,0,1,0,0
2020,FIGUEROA ST+CESAR E CHAVEZ,1,0,0,0
2020,FIGUEROA ST+MARMION WY,0,1,0,1
2020,FIGUEROA ST+N 28TH ST,0,1,0,0
2020,FIGUEROA+AVENUE 26,0,1,0,0
2020,FIGUEROA+AVENUE 57,0,1,0,0
2020,FIGUEROA+AVENUE 59,2,0,0,0
2020,FIGUEROA+SYCAMORE,0,1,0,0
2020,FLOWER ST+ADAMS BL,0,1,0,0
2020,GRAND VIEW ST+OCEAN VIEW AV,1,0,0,0
2020,GRAND VIEW ST+OLYMPIC BL,0,1,0,0
2020,GRAND+CESAR E CHAVEZ,1,0,0,0
2020,GRANDVIEW+4TH ST,1,0,0,0
2020,HILL ST+GIN LING WY,1,0,0,0
2020,HOMER+S AVENUE 43,1,0,0,0
2020,HOOVER ST+7TH ST,2,1,0,0
2020,HOOVER ST+VENICE BL,1,0,0,0
2020,HOOVER+8TH,1,0,0,0
2020,HOOVER+FRANCIS,1,0,0,1
2020,HOOVER+OLYMPIC,0,1,0,0
2020,HOOVER+VENICE,0,1,0,0
2020,HURON ST+RIVER ST,0,1,0,0
2020,HURON ST+W AVENUE 26,1,0,0,0
2020,JAMES M WOOD BL+BONNIE BRAE ST,1,0,0,0
2020,JAMES M WOOD BL+HOOVER ST,0,1,0,0
2020,JAMES M WOOD BL+UNION AV,1,0,0,0
2020,JAMES M WOOD BL+WESTMORELAND AV,1,0,0,0
2020,JAMES M WOOD+ALVARADO,1,0,0,0
2020,JAMES M WOOD+BEACON AV,1,0,0,0
2020,JAMES M WOOD+BONNIE BRAE,1,0,0,0
2020,JAMES M WOOD+PARK VIEW,1,0,0,0
2020,JAMES M WOOD+WESTMORELAND,1,0,0,0
2020,LA FAYETTE P+WILSHIRE,1,0,0,0
2020,LAGUNA+ECHO PARK,1,0,0,0
2020,LEEWARD AV+MAGNOLIA,0,1,0,0
2020,LUCAS AV+2ND ST,1,0,0,0
2020,LUCAS AV+3RD ST,1,0,0,0
2020,LUCAS AV+INGRAHAM ST,1,0,0,0
2020,LUCAS+2ND,0,1,0,0
2020,MENLO AV+11TH ST,1,0,0,0
2020,MONTE VISTA ST+AVE 52,1,0,0,0
2020,MONTE VISTA+AVE 54,1,0,0,0
2020,N AVE 54+MONTE VISTA ST,0,1,0,0
2020,N BROADWAY+AVENUE 18,1,0,0,0
2020,N BROADWAY+AVENUE 20,0,1,0,0
2020,N BROADWAY+BERNARD ST,0,1,0,0
2020,N FIGUEROA ST+N AVE 55,0,1,0,0
2020,N MAIN ST+DALY ST,0,1,0,0
2020,NORMANDIE+VENICE,0,1,0,0
2020,OAK ST+23RD ST,1,0,0,0
2020,OLYMPIC BL+ALVARADO ST,1,0,0,0
2020,OLYMPIC BL+HOOVER ST,0,1,0,0
2020,OLYMPIC BL+MENLO AV,0,1,0,0
2020,OLYMPIC BL+UNION AV,0,1,0,0
2020,OLYMPIC+ELDEN,1,0,0,0
2020,OLYMPIC+UNION,0,1,0,1
2020,ORCHARD AV+WASHINGTON BL,0,1,0,0
2020,ORD ST+N SPRING ST,0,1,0,0
2020,PASADENA AV+AVENUE 28,1,0,0,0
2020,PASADENA AV+AVENUE 31,0,1,0,0
2020,PASADENA+AVENUE 23,0,1,0,0
2020,PASADENA+FWY OFFRAMP,1,0,0,0
2020,PICO BL+MENLO AV,0,1,0,0
2020,PICO BL+ORCHARD AV,0,1,0,0
2020,PICO+ALVARADO,0,1,0,0
2020,PICO+UNION AV,1,0,0,0
2020,RAMPART+4TH ST,1,0,0,1
2020,RAMPART+WILSHIRE,1,0,0,0
2020,RIVERSIDE DR+LOS ANGELES FY,0,1,0,0
2020,S BIXEL ST+W 6TH ST,1,0,0,0
2020,S CESAR E CHAVEZ+VIGNES ST,0,1,0,0
2020,S UNION AV+14TH ST,1,0,0,0
2020,SAN FERNANDO RD+FIGUEROA ST,0,1,0,0
2020,SAN FERNANDO+ARVIA,1,0,0,0
2020,SICHEL+MANITOU,0,1,0,0
2020,SOLANO AV+CASANOVA ST,1,0,0,0
2020,SUNSET BL+BEAUDRY AV,2,0,0,0
2020,SUNSET BL+MARION AV,0,1,0,0
2020,SUNSET BL+VIN SCULLY AV,0,1,0,0
2020,SUNSET BL+WHITE KNOLL DR,1,0,1,0
2020,SUNSET+BEAUDRY,1,0,0,0
2020,SUNSET+DOUGLAS,0,1,0,0
2020,SUNSET+LAVETA,0,1,0,0
2020,UNION AV+JAMES M WOOD,0,1,0,0
